state,date,price,rent,interest_rate,cp_index,inflation,total_pops,unemployed_pct
PA,2012-06-01,161032.8853754384,1236.0226069289056,0.16,229.478,-0.14663968844504938,10154135.0,7.7
PA,2012-07-01,161214.52686806046,1237.9789330385029,0.16,229.104,-0.16297858618254946,10157546.0,7.8
PA,2012-08-01,161517.4988039979,1240.000470018429,0.13,230.379,0.5565158181437102,10160869.0,7.8
PA,2012-09-01,161118.33880620977,1242.0220069983552,0.14,231.407,0.4462212267611232,10164609.0,7.7
PA,2012-10-01,161153.53411714433,1243.9783331079598,0.16,231.317,-0.038892514055322014,10167893.0,7.7
PA,2012-11-01,161141.10496528557,1245.9998700878787,0.16,230.221,-0.473808669488196,10170070.0,7.7
PA,2012-12-01,161189.1637867913,1247.9561961974832,0.16,229.601,-0.2693064490207231,10171681.0,7.7
PA,2013-01-01,160926.8696633471,1249.9777331774094,0.14,230.28,0.2957304192926058,10172653.0,7.6
PA,2013-02-01,157390.6752486385,1251.9992701573356,0.15,232.166,0.8190029529268728,10172294.0,7.5
PA,2013-03-01,157532.79406387795,1253.825174526297,0.14,232.773,0.26145085843749527,10172856.0,7.4
PA,2013-04-01,157836.01662360562,1255.8467115062158,0.15,232.531,-0.10396394770870732,10173942.0,7.3
PA,2013-05-01,158275.32093196246,1257.8030376158204,0.11,232.945,0.17804077735872337,10175207.0,7.2
PA,2013-06-01,158913.19850651643,1259.8245745957465,0.09,233.504,0.2399708085599528,10178028.0,7.1
PA,2013-07-01,159534.7668985272,1261.780900705351,0.09,233.596,0.03939975332329926,10180604.0,7.1
PA,2013-08-01,159823.5303442589,1263.8024376852773,0.08,233.877,0.12029315570472043,10183403.0,7.0
PA,2013-09-01,160069.29200283036,1265.8239746651961,0.08,234.149,0.11630044852635191,10186846.0,6.9
PA,2013-10-01,160025.47388927036,1267.7803007748007,0.09,233.546,-0.2575283259804717,10189979.0,6.8
PA,2013-11-01,160425.65952319925,1269.8018377547269,0.08,233.069,-0.2042424190523473,10192700.0,6.7
PA,2013-12-01,160671.84714294394,1271.7581638643314,0.09,233.049,-0.00858114978825597,10194255.0,6.6
PA,2014-01-01,160940.80463152193,1273.7797008442503,0.07,233.916,0.3720247673236088,10195861.0,6.5
PA,2014-02-01,160848.75209864345,1275.8012378241765,0.07,234.781,0.3697908650968751,10197005.0,6.4
PA,2014-03-01,161141.38603229148,1277.6271421931378,0.08,236.293,0.6440044126228228,10198199.0,6.3
PA,2014-04-01,161350.55200878205,1279.648679173064,0.09,237.072,0.3296754453157691,10199621.0,6.2
PA,2014-05-01,161696.10946887362,1281.6050052826686,0.09,237.9,0.34926098400485106,10201740.0,6.1
PA,2014-06-01,162049.41283655076,1283.6265422625875,0.1,238.343,0.18621269440941557,10204125.0,6.0
PA,2014-07-01,162574.7237194602,1285.582868372192,0.09,238.25,-0.03901939641608454,10206633.0,5.8
PA,2014-08-01,163147.35744923147,1287.6044053521182,0.09,237.852,-0.1670514165792225,10209072.0,5.7
PA,2014-09-01,163504.5863854163,1289.6259423320444,0.09,238.031,0.07525688243108508,10211398.0,5.6
PA,2014-10-01,163678.50409222321,1291.5822684416416,0.09,237.433,-0.251227781255392,10213628.0,5.6
PA,2014-11-01,163350.11297336986,1293.6038054215678,0.09,236.151,-0.5399417941061246,10215030.0,5.5
PA,2014-12-01,163264.35467720803,1295.5601315311724,0.12,234.812,-0.5670100910010967,10215558.0,5.5
PA,2015-01-01,163291.01739585766,1297.5816685110985,0.11,233.707,-0.4705892373473297,10215735.0,5.5
PA,2015-02-01,162013.51209509786,1376.0855791428571,0.11,234.722,0.43430449237722435,10214411.0,5.5
PA,2015-03-01,162164.99289595196,1457.356614111111,0.11,236.119,0.595172161109736,10213980.0,5.5
PA,2015-04-01,162488.7530922469,1450.8555006000001,0.12,236.599,0.2032873254587786,10213906.0,5.5
PA,2015-05-01,162956.89444618116,1460.3899618,0.12,237.805,0.5097232025494725,10214662.0,5.5
PA,2015-06-01,163559.10569484901,1473.4048278999999,0.13,238.638,0.3502869998528224,10215636.0,5.4
PA,2015-07-01,164067.41678475135,1480.9098277,0.13,238.654,0.0067047159295619,10217178.0,5.4
PA,2015-08-01,164672.92478538188,1486.3656925999999,0.14,238.316,-0.14162762828194841,10219328.0,5.3
PA,2015-09-01,165362.8620388632,1475.1814351,0.14,237.945,-0.15567565753034085,10221392.0,5.3
PA,2015-10-01,166073.8237505595,1463.3339133,0.12,237.838,-0.044968375044651676,10223727.0,5.3
PA,2015-11-01,166600.43024252885,1412.4433116272728,0.12,237.336,-0.21106803790814643,10224547.0,5.2
PA,2015-12-01,166897.4730526087,1410.9566200272727,0.24,236.525,-0.34170964371187385,10225852.0,5.3
PA,2016-01-01,167254.49222337766,1413.997605490909,0.34,236.916,0.16531022090686687,10225383.0,5.3
PA,2016-02-01,167469.92273111307,1411.4931869384616,0.38,237.111,0.0823076533454925,10225863.0,5.3
PA,2016-03-01,165680.9989845501,1429.4583143384616,0.36,238.132,0.4306000143392774,10226626.0,5.3
PA,2016-04-01,165595.40278786077,1444.1596749307694,0.37,239.261,0.4741067979104008,10227506.0,5.4
PA,2016-05-01,165476.11272788624,1458.8448064153845,0.37,240.229,0.4045790998115084,10228380.0,5.4
PA,2016-06-01,165553.7842650679,1384.5374654187501,0.38,241.018,0.32843661672818936,10229680.0,5.4
PA,2016-07-01,165999.9253044737,1385.73635875625,0.39,240.628,-0.1618136404749948,10231756.0,5.4
PA,2016-08-01,166351.69064112904,1350.3934277764706,0.4,240.849,0.09184301078843937,10234047.0,5.4
PA,2016-09-01,166686.9381561545,1339.6546380277778,0.4,241.428,0.2403995864628916,10236775.0,5.4
PA,2016-10-01,167036.5047460866,1331.9848241833333,0.4,241.729,0.12467485130143174,10239633.0,5.3
PA,2016-11-01,167500.66172349744,1286.4453350899998,0.41,241.353,-0.15554608673349346,10241288.0,5.3
PA,2016-12-01,167901.9115549321,1286.5389014421053,0.54,241.432,0.03273213923173923,10242658.0,5.2
PA,2017-01-01,168445.33782673173,1249.939312947826,0.65,242.839,0.5827727890254764,10343705.0,5.2
PA,2017-02-01,168968.26496679964,1240.181239348,0.66,243.603,0.3146117386416458,10344961.0,5.1
PA,2017-03-01,169119.99120929293,1260.4053578185185,0.79,243.801,0.08127978719472129,10346600.0,5.1
PA,2017-04-01,169471.9153581229,1277.9513628535715,0.9,244.524,0.2965533365326678,10348227.0,5.0
PA,2017-05-01,169851.0057678367,1287.356112132143,0.91,244.733,0.08547218268963874,10350397.0,5.0
PA,2017-06-01,170256.43922914984,1290.9518917999999,1.04,244.955,0.09071110148610728,10353296.0,4.9
PA,2017-07-01,170626.1070559041,1293.48043295,1.15,244.786,-0.06899226388520363,10356762.0,4.9
PA,2017-08-01,171110.5565592767,1278.4164499896551,1.16,245.519,0.29944522971085963,10360524.0,4.9
PA,2017-09-01,171631.2622499159,1276.6299466551723,1.15,246.819,0.5294905893230117,10364951.0,4.9
PA,2017-10-01,172290.53914874684,1263.1857697344826,1.15,246.663,-0.06320421037276924,10368714.0,4.9
PA,2017-11-01,173049.16610650124,1259.8697995709676,1.16,246.669,0.0024324685907517463,10371747.0,4.9
PA,2017-12-01,173897.25400007569,1250.880202652941,1.3,246.524,-0.058783227726233456,10374421.0,4.9
PA,2018-01-01,174710.30846777125,1266.5424752400002,1.41,247.867,0.5447745452775266,10375938.0,4.8
PA,2018-02-01,175433.53025340624,1247.7378888292683,1.42,248.991,0.45346899748657243,10376649.0,4.7
PA,2018-03-01,175565.46435358145,1253.446279332558,1.51,249.554,0.2261125904149175,10378403.0,4.6
PA,2018-04-01,176321.31427395195,1269.4606632348837,1.69,250.546,0.3975091563348965,10380694.0,4.5
PA,2018-05-01,177380.15755617866,1281.9477247046511,1.7,251.588,0.4158916925434797,10383171.0,4.4
PA,2018-06-01,178123.64499684863,1286.8101939744188,1.82,251.989,0.1593875701543901,10386487.0,4.3
PA,2018-07-01,178437.3509001737,1288.9883079906976,1.91,252.006,0.006746326228523891,10389955.0,4.3
PA,2018-08-01,178715.335190091,1288.6877080023257,1.91,252.146,0.055554232835719475,10392975.0,4.3
PA,2018-09-01,179027.98446663358,1286.785660988372,1.95,252.439,0.11620251758901468,10396453.0,4.2
PA,2018-10-01,179304.76312231598,1297.9190093047619,2.19,252.885,0.1766763455725906,10399468.0,4.3
PA,2018-11-01,179419.1536985029,1289.0413036023256,2.2,252.038,-0.3349348518100981,10401224.0,4.3
PA,2018-12-01,179581.70548578165,1314.2802290441862,2.27,251.233,-0.31939628151310684,10402445.0,4.3
PA,2019-01-01,179818.03324828786,1304.594323493182,2.4,251.712,0.19065966652469513,10403203.0,4.3
PA,2019-02-01,180207.739500488,1315.8680801595744,2.4,252.776,0.4227053140096748,10402704.0,4.3
PA,2019-03-01,179835.36203596092,1323.1452781041667,2.41,254.202,0.5641358356806014,10403168.0,4.3
PA,2019-04-01,180696.5340743404,1349.068844578261,2.42,255.548,0.5295001612890538,10404082.0,4.3
PA,2019-05-01,181582.9722572801,1345.4136409787234,2.39,256.092,0.21287585893843275,10405487.0,4.2
PA,2019-06-01,182224.05714201953,1348.2361937375001,2.38,256.143,0.019914718148150712,10407703.0,4.2
PA,2019-07-01,182892.61302638438,1352.7821453770832,2.4,256.571,0.16709416224534035,10410068.0,4.2
PA,2019-08-01,183564.33111842832,1356.7945250020832,2.13,256.558,-0.005066823608290694,10413671.0,4.3
PA,2019-09-01,184236.33812066776,1360.5880191395834,2.04,256.759,0.07834485769300237,10417729.0,4.3
PA,2019-10-01,184759.8019885668,1359.2888094604166,1.83,257.346,0.22861905522297832,10421393.0,4.4
PA,2019-11-01,185486.66278011398,1358.2601619270833,1.55,257.208,-0.053624303466914824,10423815.0,4.4
PA,2019-12-01,186462.87702999185,1354.083773332653,1.55,256.974,-0.09097695250538385,10425767.0,4.4
PA,2020-01-01,187514.25521776872,1362.84048008,1.55,257.971,0.3879769937814803,10427171.0,4.5
PA,2020-02-01,188380.44058480457,1363.9152342692307,1.58,258.678,0.2740618131495287,10426474.0,4.7
PA,2020-03-01,188097.06221886928,1373.667418975,0.65,258.115,-0.21764510317846542,10426857.0,4.9
PA,2020-04-01,189116.19022140335,1386.9272471150944,0.05,256.389,-0.6686941866997254,10434520.0,16.1
PA,2020-05-01,190416.0281567121,1394.1052017740742,0.05,256.394,0.0019501616683959,10432662.0,12.9
PA,2020-06-01,191233.73430785083,1395.6066935314814,0.08,257.797,0.5472046927775365,10432567.0,11.3
PA,2020-07-01,191576.2373635846,1393.5520738462963,0.09,259.101,0.5058243501669724,10433566.0,10.4
PA,2020-08-01,191888.11289809944,1399.4862054203704,0.1,259.918,0.31532105240814623,10438708.0,9.3
PA,2020-09-01,193078.0517881716,1399.7656988166666,0.09,260.28,0.13927469432666317,10443872.0,8.8
PA,2020-10-01,195306.1462320626,1400.3527786518518,0.09,260.388,0.04149377593360981,10449436.0,8.1
PA,2020-11-01,198193.65392158233,1395.729263018868,0.09,260.229,-0.061062721784410634,10453540.0,7.9
PA,2020-12-01,201826.60157970304,1398.5038496518519,0.09,260.474,0.09414784670425114,10455980.0,7.6
PA,2021-01-01,205206.80890680832,1399.232460587037,0.09,261.582,0.42537834870275404,10456351.0,7.4
PA,2021-02-01,207981.98518727344,1399.9790138839287,0.08,263.014,0.5474382793923205,10456478.0,7.1
PA,2021-03-01,210288.09667807815,1406.0316830389831,0.07,264.877,0.7083273133749568,10459550.0,6.8
PA,2021-04-01,213012.76684466505,1417.6242301285713,0.07,267.054,0.8218909154060094,10464104.0,6.6
PA,2021-05-01,215774.54188448962,1428.6413336769233,0.06,269.195,0.8017105154762838,10468902.0,6.3
PA,2021-06-01,218502.40341503988,1448.91604255625,0.08,271.696,0.929066290235725,10473917.0,6.1
PA,2021-07-01,221465.09368812598,1467.5704654446154,0.1,273.003,0.4810523526293853,10479756.0,5.9
PA,2021-08-01,223560.74922669856,1484.1525029984616,0.09,273.567,0.206591136361145,10480152.0,5.6
PA,2021-09-01,224142.3802040064,1497.5389306194031,0.08,274.31,0.2715970859058281,10478963.0,5.2
PA,2021-10-01,223731.40870573826,1504.7477513567164,0.08,276.589,0.8308118552003085,10477357.0,4.9
PA,2021-11-01,223446.10387622012,1507.305323807353,0.08,277.948,0.4913427504347645,10475167.0,4.7
PA,2021-12-01,223931.90081004787,1509.478134157143,0.08,278.802,0.3072517161483601,10472945.0,4.5
PA,2022-01-01,225138.56342672248,1507.1645023152778,0.08,281.148,0.8414573783545265,10469845.0,4.3
PA,2022-02-01,227526.3754484051,1487.7119184888888,0.08,283.716,0.9133979256476854,10465193.0,4.2
PA,2022-03-01,228930.6523771954,1500.5923981069768,0.2,287.504,1.3351379548562692,10462786.0,4.2
PA,2022-04-01,232857.2183662682,1503.613289578889,0.33,289.109,0.5582531025655202,10462133.0,4.1
PA,2022-05-01,236371.66047239848,1509.2618158361702,0.77,292.296,1.1023523999598828,10462458.0,4.1
PA,2022-06-01,239057.59303567815,1513.4776295270833,1.21,296.311,1.3736075758819855,10462697.0,4.1
PA,2022-07-01,241155.69374327973,1528.392341234694,1.68,296.276,-0.011811913833770227,10463430.0,4.0
PA,2022-08-01,241878.51933613027,1525.837862269307,2.33,296.171,-0.03543992763505033,10465420.0,4.0
PA,2022-09-01,241553.94339349426,1530.8214392417474,2.56,296.808,0.21507845130008807,10467814.0,4.0
PA,2022-10-01,240367.19256552492,1539.9159905514562,3.08,298.012,0.4056494434112379,10469814.0,3.9
PA,2022-11-01,239943.29531875096,1533.925969809434,3.78,297.711,-0.10100264418881899,10470445.0,3.9
PA,2022-12-01,240055.07434550955,1528.8014697361111,4.1,296.797,-0.30700914645410693,10470978.0,3.8
PA,2023-01-01,240425.9162724138,1526.8339559026786,4.33,299.17,0.7995363834540026,10470467.0,3.8
PA,2023-02-01,240527.17653283523,1530.813627474359,4.57,300.84,0.5582110505732318,10470933.0,3.7
PA,2023-03-01,238915.26650971256,1527.8848379487395,4.65,301.836,0.33107299561230263,10472092.0,3.5
PA,2023-04-01,239349.27434064297,1530.6635119110235,4.83,303.363,0.5059038683258521,10473329.0,3.4
PA,2023-05-01,240205.17851756432,1542.1016975381679,5.06,304.127,0.25184350102023245,10474795.0,3.3
PA,2023-06-01,241641.23647971256,1533.9046410264707,5.08,305.109,0.3228914236486524,10476431.0,3.2
PA,2023-07-01,243191.711998525,1543.6681349639707,5.12,305.691,0.19075150192227053,10478794.0,3.2
PA,2023-08-01,244699.3866014826,1550.7757587764706,5.33,307.026,0.4367155068353501,10481770.0,3.3
PA,2023-09-01,246091.40161829803,1552.7942431884057,5.33,307.789,0.24851315523766182,10485187.0,3.3
PA,2023-10-01,247184.28100242055,1558.9537129268117,5.33,307.671,-0.03833795229848391,10488028.0,3.4
PA,2023-11-01,247209.1171736547,1560.5401148174824,5.33,307.051,-0.20151395484137025,10489426.0,3.4
PA,2023-12-01,245777.18646507701,1572.948751414765,5.33,306.746,-0.09933203278934544,10490859.0,3.4
PA,2024-01-01,246053.0692519941,1554.7755819793938,5.33,308.417,0.5447503797930464,10491701.0,3.4
PA,2024-02-01,246137.52483243422,1550.47769959779,5.33,310.326,0.6189671775550742,10492340.0,3.4
PA,2024-03-01,246800.88442114033,1552.5541581895834,5.33,312.332,0.6464169937420605,10493265.0,3.4
PA,2024-04-01,248034.33960745615,1574.7044070234742,5.33,313.548,0.3893293034335388,10494434.0,3.4
RI,2000-02-01,141119.0068258209,-234.37781196198193,5.73,169.8,0.5924170616113722,811568.0,4.2
RI,2000-03-01,141793.3891538806,-227.34765845461516,5.85,171.2,0.8244994110718329,812056.0,4.1
RI,2000-04-01,142493.81381597015,-219.83266677436768,6.02,171.3,0.05841121495329116,810153.0,4.1
RI,2000-05-01,143932.88677895523,-212.560094180546,6.27,171.5,0.11675423234092097,810826.0,4.0
RI,2000-06-01,145433.56165388058,-205.04510250026942,6.53,172.4,0.5247813411078717,811626.0,4.0
RI,2000-07-01,146699.3340213433,-197.77252990647685,6.54,172.8,0.23201856148491462,812307.0,4.0
RI,2000-08-01,147907.53019925376,-190.25753822620027,6.5,172.8,0.0,812996.0,4.0
RI,2000-09-01,149090.02208716416,-182.7425465459237,6.52,173.7,0.5208333333333259,813748.0,3.9
RI,2000-10-01,150460.53109626865,-175.4699739521311,6.51,174.0,0.17271157167531026,814463.0,3.8
RI,2000-11-01,151794.32259761193,-167.95498227185453,6.51,174.1,0.057471264367814356,815074.0,3.8
RI,2000-12-01,153085.72072402984,-160.68240967803285,6.4,174.0,-0.057438253877073464,815630.0,3.9
RI,2001-01-01,154398.30408,-153.16741799778538,5.98,175.1,0.6321839080459801,816184.0,4.0
RI,2001-02-01,155688.2004638806,-145.6524263175088,5.49,175.8,0.3997715591090856,816677.0,4.1
RI,2001-03-01,156797.50300134328,-138.86469189662603,5.31,176.2,0.22753128555175195,817187.0,4.3
RI,2001-04-01,158065.4615058209,-131.34970021634945,4.8,176.9,0.39727582292850006,817767.0,4.4
RI,2001-05-01,159498.95529477613,-124.07712762252777,4.21,177.7,0.45223289994347216,818383.0,4.5
RI,2001-06-01,161235.2987,-116.56213594228029,3.97,178.0,0.16882386043894915,819032.0,4.5
RI,2001-07-01,163009.7186502985,-109.28956334845861,3.77,177.5,-0.2808988764044895,819634.0,4.5
RI,2001-08-01,164892.9022667164,-101.77457166818203,3.65,177.5,0.0,820473.0,4.5
RI,2001-09-01,167058.32198776118,-94.25957998793456,3.07,178.3,0.4507042253521165,821326.0,4.5
RI,2001-10-01,169288.62796328356,-86.98700739411288,2.49,177.7,-0.33651149747617737,822183.0,4.6
RI,2001-11-01,171706.70746507464,-79.4720157138363,2.09,177.4,-0.16882386043892694,822844.0,4.7
RI,2001-12-01,173784.36642238806,-72.19944312004372,1.82,176.7,-0.3945885005637084,823528.0,4.7
RI,2002-01-01,175884.44284268658,-64.68445143976714,1.73,177.1,0.22637238256932868,824219.0,4.8
RI,2002-02-01,177705.9030283582,-57.169459759490564,1.74,177.8,0.39525691699606735,824817.0,4.8
RI,2002-03-01,179692.71004925374,-50.381725338607794,1.73,178.8,0.5624296962879693,825430.0,4.8
RI,2002-04-01,181591.16282492538,-42.86673365833121,1.75,179.8,0.5592841163311046,826076.0,4.8
RI,2002-05-01,183643.5021138806,-35.59416106453864,1.75,179.8,0.0,826768.0,4.8
RI,2002-06-01,185921.1660061194,-28.07916938426206,1.75,179.9,0.05561735261401246,827595.0,4.9
RI,2002-07-01,188501.5959544776,-20.806596790469484,1.73,180.1,0.11117287381878782,828345.0,5.0
RI,2002-08-01,191337.9478697015,-13.291605110192904,1.74,180.7,0.3331482509716821,829021.0,5.2
RI,2002-09-01,195091.18353567165,-5.776613429916324,1.75,181.0,0.16602102933038765,829724.0,5.4
RI,2002-10-01,199636.19123880597,1.4959591638762504,1.75,181.3,0.16574585635360517,830446.0,5.5
RI,2002-11-01,204228.24334626866,9.01095084415283,1.34,181.3,0.0,831084.0,5.6
RI,2002-12-01,207815.92198955224,16.28352343797451,1.24,180.9,-0.22062879205736463,831611.0,5.7
RI,2003-01-01,210564.22737462688,23.79851511825109,1.24,181.7,0.44223327805417156,832106.0,5.7
RI,2003-02-01,213149.15224626864,31.313506798498565,1.26,183.1,0.7705008255366019,832447.0,5.7
RI,2003-03-01,215884.3138447761,38.101241219381336,1.25,184.2,0.6007646095030017,832765.0,5.7
RI,2003-04-01,219005.0922641791,45.616232899657916,1.26,183.8,-0.21715526601518986,833197.0,5.7
RI,2003-05-01,222110.65317164178,52.888805493479595,1.26,183.5,-0.16322089227421843,833861.0,5.6
RI,2003-06-01,225560.57825820896,60.40379717372707,1.22,183.7,0.10899182561308063,834450.0,5.6
RI,2003-07-01,229332.6333447761,67.67636976754875,1.01,183.9,0.10887316276537717,835116.0,5.6
RI,2003-08-01,233654.76775970147,75.19136144782533,1.03,184.6,0.38064165307232223,835417.0,5.5
RI,2003-09-01,237565.47367462685,82.70635312810191,1.01,185.2,0.3250270855904569,835777.0,5.5
RI,2003-10-01,240710.0762044776,89.97892572189448,1.01,185.0,-0.10799136069113979,836175.0,5.4
RI,2003-11-01,243506.97518208958,97.49391740217106,1.0,184.5,-0.2702702702702675,836406.0,5.4
RI,2003-12-01,246397.44327910448,104.76648999596364,0.98,184.3,-0.10840108401083404,836582.0,5.5
RI,2004-01-01,249566.9727477612,112.28148167624022,1.0,185.2,0.48833423765597406,836662.0,5.5
RI,2004-02-01,252506.28387462688,119.7964733565168,1.01,186.2,0.5399568034557323,836738.0,5.6
RI,2004-03-01,255739.05274776122,126.82662686385447,1.0,187.4,0.6444683136412444,836899.0,5.6
RI,2004-04-01,258902.0526597015,134.34161854413105,1.0,188.0,0.32017075773744796,837134.0,5.6
RI,2004-05-01,262139.80492686568,141.61419113792363,1.0,189.1,0.5851063829787284,837437.0,5.6
RI,2004-06-01,265415.1346940298,149.1291828182002,1.03,189.7,0.3172924378635589,837738.0,5.4
RI,2004-07-01,269290.53766865673,156.40175541202188,1.26,189.4,-0.1581444385872377,838032.0,5.3
RI,2004-08-01,273179.4761716418,163.91674709229846,1.43,189.5,0.052798310454060804,838002.0,5.1
RI,2004-09-01,276941.78260597016,171.43173877254594,1.61,189.9,0.21108179419524475,837961.0,4.9
RI,2004-10-01,280169.04628805973,178.70431136636762,1.76,190.9,0.526592943654558,837929.0,4.8
RI,2004-11-01,283719.017819403,186.2193030466442,1.93,191.0,0.05238344683080598,837781.0,4.8
RI,2004-12-01,286975.7347238806,193.49187564043677,2.16,190.3,-0.3664921465968529,837617.0,4.8
RI,2005-01-01,290210.20578208956,201.00686732071335,2.28,190.7,0.21019442984759884,837441.0,4.8
RI,2005-02-01,293227.06641940295,208.52185900098993,2.5,191.8,0.5768222338752071,837198.0,4.8
RI,2005-03-01,296268.281980597,215.3095934218727,2.63,193.3,0.7820646506777829,836982.0,4.9
RI,2005-04-01,298871.8155104477,222.82458510214929,2.79,194.6,0.6725297465079993,836837.0,4.9
RI,2005-05-01,301986.2862626866,230.09715769594186,3.0,194.4,-0.10277492291880241,836766.0,4.9
RI,2005-06-01,304976.9524328358,237.61214937621844,3.04,194.5,0.051440329218110925,836718.0,5.0
RI,2005-07-01,307952.5511238806,244.88472197001101,3.26,195.4,0.46272493573265017,836702.0,5.1
RI,2005-08-01,310355.734038806,252.3997136502876,3.5,196.4,0.5117707267144223,836709.0,5.3
RI,2005-09-01,312878.29002686567,259.9147053305642,3.62,198.8,1.2219959266802416,836767.0,5.4
RI,2005-10-01,315566.2060432836,267.18727792435675,3.78,199.2,0.2012072434607548,837799.0,5.4
RI,2005-11-01,318141.62195820897,274.70226960463333,4.0,197.6,-0.8032128514056214,837848.0,5.4
RI,2005-12-01,320107.14112985076,281.974842198455,4.16,196.8,-0.4048582995951344,837949.0,5.4
RI,2006-01-01,321654.0876492537,289.4898338787025,4.29,198.3,0.7621951219512146,837917.0,5.3
RI,2006-02-01,322487.4319358209,297.00482555897906,4.49,198.7,0.20171457387794245,837807.0,5.3
RI,2006-03-01,323654.9927268657,303.79255997986184,4.59,199.8,0.5535983895319729,837636.0,5.3
RI,2006-04-01,325299.70944179106,311.3075516601384,4.79,201.5,0.8508508508508372,837492.0,5.3
RI,2006-05-01,327841.2385447761,318.5801242539601,4.94,202.5,0.496277915632759,837393.0,5.3
RI,2006-06-01,329623.77841194026,326.09511593420757,4.99,202.9,0.19753086419753707,837343.0,5.3
RI,2006-07-01,330547.24927761196,333.36768852802925,5.24,203.5,0.29571217348447476,837284.0,5.3
RI,2006-08-01,329997.7366328358,340.8826802083058,5.25,203.9,0.19656019656020263,837324.0,5.3
RI,2006-09-01,328860.9733880597,348.3976718885533,5.25,202.9,-0.49043648847474364,837448.0,5.2
RI,2006-10-01,326880.6073791045,355.670244482375,5.25,201.8,-0.5421389847215297,837557.0,5.1
RI,2006-11-01,324952.769480597,363.18523616265156,5.25,201.5,-0.14866204162538033,837591.0,5.0
RI,2006-12-01,322794.98265373136,370.45780875644414,5.24,201.8,0.14888337468983437,837598.0,4.9
RI,2007-01-01,321151.09764776117,377.9728004367207,5.25,202.416,0.30525272547075044,837548.0,4.8
RI,2007-02-01,319505.83666567167,385.4877921169973,5.26,203.499,0.5350367559876723,837415.0,4.7
RI,2007-03-01,318588.7699492537,392.27552653788007,5.26,205.352,0.9105695851085338,837327.0,4.7
RI,2007-04-01,317706.98917014926,399.79051821815665,5.25,206.686,0.6496162686508988,837293.0,4.7
RI,2007-05-01,316766.17504179105,407.0630908119492,5.25,207.949,0.6110718674704696,837291.0,4.8
RI,2007-06-01,315765.9732820895,414.5780824922258,5.25,208.352,0.19379751766057662,837306.0,4.9
RI,2007-07-01,313927.07686119404,421.8506550860184,5.26,208.299,-0.02543772078021922,837317.0,5.0
RI,2007-08-01,312408.5072850746,429.36564676629496,5.02,207.917,-0.18339022270870142,837455.0,5.2
RI,2007-09-01,310847.5240597015,436.88063844657154,4.94,208.49,0.2755907405358915,837643.0,5.4
RI,2007-10-01,309796.0941552239,444.1532110403932,4.76,208.936,0.2139191328121237,837770.0,5.5
RI,2007-11-01,308588.43221492536,451.6682027206407,4.49,210.177,0.5939617873415681,837856.0,5.7
RI,2007-12-01,307835.188438806,458.94077531446237,4.24,210.036,-0.0670863129647814,837911.0,5.9
RI,2008-01-01,307281.9742537314,466.45576699473895,3.94,211.08,0.4970576472604682,837890.0,6.0
RI,2008-02-01,306396.03502238804,473.9707586749864,2.98,211.693,0.29041121849535667,837823.0,6.2
RI,2008-03-01,304588.8147208955,481.0009121823532,2.61,213.528,0.8668212930989627,837805.0,6.4
RI,2008-04-01,302646.0669686567,488.5159038626007,2.28,214.823,0.6064778389719416,837801.0,6.6
RI,2008-05-01,300576.1398462687,495.78847645642236,1.98,216.632,0.8420886031756281,837855.0,7.0
RI,2008-06-01,298006.556180597,503.30346813669894,2.0,218.815,1.0076996934894167,837929.0,7.3
RI,2008-07-01,295263.16239402985,510.5760407304915,2.01,219.964,0.5251011128121874,838009.0,7.7
RI,2008-08-01,291915.5410477612,518.0910324107681,2.0,219.086,-0.39915622556417896,838423.0,8.0
RI,2008-09-01,288383.5131761194,525.6060240910447,1.81,218.783,-0.13830185406644713,838861.0,8.4
RI,2008-10-01,284684.55285820895,532.8785966848372,0.97,216.573,-1.010133328457874,839290.0,8.7
RI,2008-11-01,281054.51484477613,540.3935883651138,0.39,212.425,-1.9152895328595876,839631.0,9.2
RI,2008-12-01,277702.136738806,547.6661609589355,0.16,210.228,-1.0342473814287434,839896.0,9.7
RI,2009-01-01,273987.9775910448,555.181152639183,0.15,211.143,0.4352417375421025,840146.0,10.2
RI,2009-02-01,270301.7970164179,562.6961443194596,0.22,212.193,0.49729330359047363,840386.0,10.7
RI,2009-03-01,266735.59974626865,569.4838787403423,0.18,212.709,0.24317484554154944,840612.0,11.2
RI,2009-04-01,263109.8042134328,576.9988704206189,0.15,213.24,0.2496368277788097,840836.0,11.4
RI,2009-05-01,260216.33145522384,584.2714430144406,0.18,213.856,0.2888763834177466,841152.0,11.6
RI,2009-06-01,257827.93654179104,591.7864346946881,0.21,215.693,0.8589892263953347,841446.0,11.6
RI,2009-07-01,256112.06642686564,599.0590072885097,0.16,215.351,-0.15855869221532704,841807.0,11.6
RI,2009-08-01,254576.61662089554,606.5739989687863,0.16,215.834,0.2242850044810618,842187.0,11.6
RI,2009-09-01,253319.3460492537,614.0889906490338,0.15,215.969,0.06254806934959944,842570.0,11.6
RI,2009-10-01,252492.22216567164,621.3615632428555,0.12,216.177,0.0963101185818438,842981.0,11.7
RI,2009-11-01,252015.00441492538,628.8765549231321,0.12,216.33,0.07077533687673832,843259.0,11.7
RI,2009-12-01,251994.56487761196,636.1491275169246,0.12,215.949,-0.1761198169463296,843434.0,11.8
